"LE_orig"	"LE_f"	"LE_fqc"	"LE_fall"	"LE_fall_qc"	"LE_fnum"	"LE_fsd"	"LE_fmeth"	"LE_fwin"
431.32	431.32	0	431.32	NA	NA	NA	NA	NA
404.05	404.05	0	404.05	NA	NA	NA	NA	NA
491.99	491.99	0	491.99	NA	NA	NA	NA	NA
522.92	522.92	0	522.92	NA	NA	NA	NA	NA
502.97	502.97	0	502.97	NA	NA	NA	NA	NA
473.48	473.48	0	473.48	NA	NA	NA	NA	NA
427.98	427.98	0	427.98	NA	NA	NA	NA	NA
470.9	470.9	0	470.9	NA	NA	NA	NA	NA
265.59	265.59	0	265.59	NA	NA	NA	NA	NA
395.06	395.06	0	395.06	NA	NA	NA	NA	NA
388.48	388.48	0	388.48	NA	NA	NA	NA	NA
360.21	360.21	0	360.21	NA	NA	NA	NA	NA
280.68	280.68	0	280.68	NA	NA	NA	NA	NA
238.5	238.5	0	238.5	NA	NA	NA	NA	NA
235.09	235.09	0	235.09	NA	NA	NA	NA	NA
196.9	196.9	0	196.9	NA	NA	NA	NA	NA
134.58	134.58	0	134.58	NA	NA	NA	NA	NA
77.82	77.82	0	77.82	NA	NA	NA	NA	NA
50.29	50.29	0	50.29	NA	NA	NA	NA	NA
39.57	39.57	0	39.57	NA	NA	NA	NA	NA
21.04	21.04	0	21.04	NA	NA	NA	NA	NA
2.8	2.8	0	2.8	NA	NA	NA	NA	NA
NA	6.41352941176471	1	6.41352941176471	1	51	6.15214038316078	1	14
4.34	4.34	0	4.34	NA	NA	NA	NA	NA
NA	6.53253012048193	1	6.53253012048193	1	83	6.88910660839899	1	14
5.67	5.67	0	5.67	NA	NA	NA	NA	NA
3.93	3.93	0	3.93	NA	NA	NA	NA	NA
-1.61	-1.61	0	-1.61	NA	NA	NA	NA	NA
-0.19	-0.19	0	-0.19	NA	NA	NA	NA	NA
NA	4.07153153153153	1	4.07153153153153	1	111	8.95905100475574	1	14
7	7	0	7	NA	NA	NA	NA	NA
14.07	14.07	0	14.07	NA	NA	NA	NA	NA
12.39	12.39	0	12.39	NA	NA	NA	NA	NA
13.81	13.81	0	13.81	NA	NA	NA	NA	NA
9.19	9.19	0	9.19	NA	NA	NA	NA	NA
19.8	19.8	0	19.8	NA	NA	NA	NA	NA
13.35	13.35	0	13.35	NA	NA	NA	NA	NA
16.78	16.78	0	16.78	NA	NA	NA	NA	NA
12.83	12.83	0	12.83	NA	NA	NA	NA	NA
9.22	9.22	0	9.22	NA	NA	NA	NA	NA
28.36	28.36	0	28.36	NA	NA	NA	NA	NA
44.33	44.33	0	44.33	NA	NA	NA	NA	NA
84.69	84.69	0	84.69	NA	NA	NA	NA	NA
127.48	127.48	0	127.48	NA	NA	NA	NA	NA
175.61	175.61	0	175.61	NA	NA	NA	NA	NA
245.45	245.45	0	245.45	NA	NA	NA	NA	NA
276.43	276.43	0	276.43	NA	NA	NA	NA	NA
274.7	274.7	0	274.7	NA	NA	NA	NA	NA
336.08	336.08	0	336.08	NA	NA	NA	NA	NA
400.6	400.6	0	400.6	NA	NA	NA	NA	NA
429.35	429.35	0	429.35	NA	NA	NA	NA	NA
335.31	335.31	0	335.31	NA	NA	NA	NA	NA
441.2	441.2	0	441.2	NA	NA	NA	NA	NA
493.7	493.7	0	493.7	NA	NA	NA	NA	NA
497.89	497.89	0	497.89	NA	NA	NA	NA	NA
456.59	456.59	0	456.59	NA	NA	NA	NA	NA
507.21	507.21	0	507.21	NA	NA	NA	NA	NA
590.81	590.81	0	590.81	NA	NA	NA	NA	NA
577.76	577.76	0	577.76	NA	NA	NA	NA	NA
496.46	496.46	0	496.46	NA	NA	NA	NA	NA
397.58	397.58	0	397.58	NA	NA	NA	NA	NA
345	345	0	345	NA	NA	NA	NA	NA
296.7	296.7	0	296.7	NA	NA	NA	NA	NA
232.43	232.43	0	232.43	NA	NA	NA	NA	NA
161.43	161.43	0	161.43	NA	NA	NA	NA	NA
89.38	89.38	0	89.38	NA	NA	NA	NA	NA
79.44	79.44	0	79.44	NA	NA	NA	NA	NA
43.55	43.55	0	43.55	NA	NA	NA	NA	NA
13.82	13.82	0	13.82	NA	NA	NA	NA	NA
4.42	4.42	0	4.42	NA	NA	NA	NA	NA
4.39	4.39	0	4.39	NA	NA	NA	NA	NA
10.13	10.13	0	10.13	NA	NA	NA	NA	NA
6.85	6.85	0	6.85	NA	NA	NA	NA	NA
0.36	0.36	0	0.36	NA	NA	NA	NA	NA
3.75	3.75	0	3.75	NA	NA	NA	NA	NA
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	27.4545098039216	1	27.4545098039216	1	51	17.5068601769393	2	14
NA	4.83905172413793	1	4.83905172413793	1	116	7.80252522985467	1	14
-6.43	-6.43	0	-6.43	NA	NA	NA	NA	NA
-9.42	-9.42	0	-9.42	NA	NA	NA	NA	NA
NA	4.30451612903226	1	4.30451612903226	1	124	8.51224649633526	1	14
NA	4.2533064516129	1	4.2533064516129	1	124	8.56125491540008	1	14
13.86	13.86	0	13.86	NA	NA	NA	NA	NA
68.51	68.51	0	68.51	NA	NA	NA	NA	NA
111.86	111.86	0	111.86	NA	NA	NA	NA	NA
151.64	151.64	0	151.64	NA	NA	NA	NA	NA
170.21	170.21	0	170.21	NA	NA	NA	NA	NA
209.67	209.67	0	209.67	NA	NA	NA	NA	NA
281.64	281.64	0	281.64	NA	NA	NA	NA	NA
376.18	376.18	0	376.18	NA	NA	NA	NA	NA
399.14	399.14	0	399.14	NA	NA	NA	NA	NA
438.6	438.6	0	438.6	NA	NA	NA	NA	NA
458.1	458.1	0	458.1	NA	NA	NA	NA	NA
493.45	493.45	0	493.45	NA	NA	NA	NA	NA
539.31	539.31	0	539.31	NA	NA	NA	NA	NA
525.79	525.79	0	525.79	NA	NA	NA	NA	NA
588.5	588.5	0	588.5	NA	NA	NA	NA	NA
448.96	448.96	0	448.96	NA	NA	NA	NA	NA
498.59	498.59	0	498.59	NA	NA	NA	NA	NA
580.27	580.27	0	580.27	NA	NA	NA	NA	NA
589.42	589.42	0	589.42	NA	NA	NA	NA	NA
491.78	491.78	0	491.78	NA	NA	NA	NA	NA
530.64	530.64	0	530.64	NA	NA	NA	NA	NA
419.18	419.18	0	419.18	NA	NA	NA	NA	NA
322.87	322.87	0	322.87	NA	NA	NA	NA	NA
243.35	243.35	0	243.35	NA	NA	NA	NA	NA
193.29	193.29	0	193.29	NA	NA	NA	NA	NA
122.75	122.75	0	122.75	NA	NA	NA	NA	NA
60.89	60.89	0	60.89	NA	NA	NA	NA	NA
38.42	38.42	0	38.42	NA	NA	NA	NA	NA
40.54	40.54	0	40.54	NA	NA	NA	NA	NA
33.46	33.46	0	33.46	NA	NA	NA	NA	NA
30.52	30.52	0	30.52	NA	NA	NA	NA	NA
30.77	30.77	0	30.77	NA	NA	NA	NA	NA
7.81	7.81	0	7.81	NA	NA	NA	NA	NA
-3.67	-3.67	0	-3.67	NA	NA	NA	NA	NA
NA	7.25837837837838	1	7.25837837837838	1	37	7.67854750208278	1	14
7.95	7.95	0	7.95	NA	NA	NA	NA	NA
1.06	1.06	0	1.06	NA	NA	NA	NA	NA
2.86	2.86	0	2.86	NA	NA	NA	NA	NA
NA	5.14762886597938	1	5.14762886597938	1	97	7.75444842402248	1	14
NA	4.20927927927928	1	4.20927927927928	1	111	8.22965952147936	1	14
NA	4.21909090909091	1	4.21909090909091	1	110	8.26667184459109	1	14
NA	3.7470796460177	1	3.7470796460177	1	113	7.95174808739472	1	14
-4.49	-4.49	0	-4.49	NA	NA	NA	NA	NA
-4.54	-4.54	0	-4.54	NA	NA	NA	NA	NA
-2.75	-2.75	0	-2.75	NA	NA	NA	NA	NA
-4.44	-4.44	0	-4.44	NA	NA	NA	NA	NA
-16.33	-16.33	0	-16.33	NA	NA	NA	NA	NA
NA	3.47980582524272	1	3.47980582524272	1	103	8.82631615254471	1	14
19.97	19.97	0	19.97	NA	NA	NA	NA	NA
48.27	48.27	0	48.27	NA	NA	NA	NA	NA
101.72	101.72	0	101.72	NA	NA	NA	NA	NA
144.25	144.25	0	144.25	NA	NA	NA	NA	NA
188.68	188.68	0	188.68	NA	NA	NA	NA	NA
213.16	213.16	0	213.16	NA	NA	NA	NA	NA
311.19	311.19	0	311.19	NA	NA	NA	NA	NA
301.83	301.83	0	301.83	NA	NA	NA	NA	NA
344.47	344.47	0	344.47	NA	NA	NA	NA	NA
498.26	498.26	0	498.26	NA	NA	NA	NA	NA
392.49	392.49	0	392.49	NA	NA	NA	NA	NA
380.5	380.5	0	380.5	NA	NA	NA	NA	NA
580.43	580.43	0	580.43	NA	NA	NA	NA	NA
460.74	460.74	0	460.74	NA	NA	NA	NA	NA
477.25	477.25	0	477.25	NA	NA	NA	NA	NA
618.55	618.55	0	618.55	NA	NA	NA	NA	NA
567.63	567.63	0	567.63	NA	NA	NA	NA	NA
612.46	612.46	0	612.46	NA	NA	NA	NA	NA
608.7	608.7	0	608.7	NA	NA	NA	NA	NA
621.66	621.66	0	621.66	NA	NA	NA	NA	NA
575.85	575.85	0	575.85	NA	NA	NA	NA	NA
482.42	482.42	0	482.42	NA	NA	NA	NA	NA
379.18	379.18	0	379.18	NA	NA	NA	NA	NA
301.15	301.15	0	301.15	NA	NA	NA	NA	NA
228.48	228.48	0	228.48	NA	NA	NA	NA	NA
161.35	161.35	0	161.35	NA	NA	NA	NA	NA
85.87	85.87	0	85.87	NA	NA	NA	NA	NA
59.68	59.68	0	59.68	NA	NA	NA	NA	NA
37.39	37.39	0	37.39	NA	NA	NA	NA	NA
12.86	12.86	0	12.86	NA	NA	NA	NA	NA
25.32	25.32	0	25.32	NA	NA	NA	NA	NA
28.75	28.75	0	28.75	NA	NA	NA	NA	NA
NA	20.938	1	20.938	1	15	9.84049229314411	1	14
8.15	8.15	0	8.15	NA	NA	NA	NA	NA
NA	13.015	1	13.015	1	22	10.3168261777037	1	14
15.02	15.02	0	15.02	NA	NA	NA	NA	NA
NA	10.0578947368421	1	10.0578947368421	1	38	9.08289249020488	1	14
NA	5.96191011235955	1	5.96191011235955	1	89	7.62518641745363	1	14
7.27	7.27	0	7.27	NA	NA	NA	NA	NA
13.24	13.24	0	13.24	NA	NA	NA	NA	NA
NA	5.01065217391304	1	5.01065217391304	1	92	7.78546303920521	1	14
0.96	0.96	0	0.96	NA	NA	NA	NA	NA
-0.25	-0.25	0	-0.25	NA	NA	NA	NA	NA
-3.22	-3.22	0	-3.22	NA	NA	NA	NA	NA
-5.91	-5.91	0	-5.91	NA	NA	NA	NA	NA
NA	5.40011764705882	1	5.40011764705882	1	85	7.53507725718248	1	14
3.57	3.57	0	3.57	NA	NA	NA	NA	NA
NA	3.77773913043478	1	3.77773913043478	1	115	8.22755480088255	1	14
30.37	30.37	0	30.37	NA	NA	NA	NA	NA
42.94	42.94	0	42.94	NA	NA	NA	NA	NA
97.9	97.9	0	97.9	NA	NA	NA	NA	NA
170.43	170.43	0	170.43	NA	NA	NA	NA	NA
191.73	191.73	0	191.73	NA	NA	NA	NA	NA
228.18	228.18	0	228.18	NA	NA	NA	NA	NA
340.11	340.11	0	340.11	NA	NA	NA	NA	NA
461.08	461.08	0	461.08	NA	NA	NA	NA	NA
416.24	416.24	0	416.24	NA	NA	NA	NA	NA
418.84	418.84	0	418.84	NA	NA	NA	NA	NA
517.23	517.23	0	517.23	NA	NA	NA	NA	NA
579.87	579.87	0	579.87	NA	NA	NA	NA	NA
557.98	557.98	0	557.98	NA	NA	NA	NA	NA
676.85	676.85	0	676.85	NA	NA	NA	NA	NA
607.58	607.58	0	607.58	NA	NA	NA	NA	NA
560.64	560.64	0	560.64	NA	NA	NA	NA	NA
567.26	567.26	0	567.26	NA	NA	NA	NA	NA
569.26	569.26	0	569.26	NA	NA	NA	NA	NA
564.16	564.16	0	564.16	NA	NA	NA	NA	NA
545.28	545.28	0	545.28	NA	NA	NA	NA	NA
481.82	481.82	0	481.82	NA	NA	NA	NA	NA
376.55	376.55	0	376.55	NA	NA	NA	NA	NA
341.53	341.53	0	341.53	NA	NA	NA	NA	NA
234.47	234.47	0	234.47	NA	NA	NA	NA	NA
149.4	149.4	0	149.4	NA	NA	NA	NA	NA
80.3	80.3	0	80.3	NA	NA	NA	NA	NA
52.44	52.44	0	52.44	NA	NA	NA	NA	NA
42.41	42.41	0	42.41	NA	NA	NA	NA	NA
44.21	44.21	0	44.21	NA	NA	NA	NA	NA
32.56	32.56	0	32.56	NA	NA	NA	NA	NA
14.92	14.92	0	14.92	NA	NA	NA	NA	NA
23.63	23.63	0	23.63	NA	NA	NA	NA	NA
NA	20.5606666666667	1	20.5606666666667	1	15	10.1900430860344	1	14
NA	10.7575	1	10.7575	1	24	9.02622905036013	1	14
NA	8.598	1	8.598	1	45	7.28758364991754	1	14
13.73	13.73	0	13.73	NA	NA	NA	NA	NA
NA	6.19890243902439	1	6.19890243902439	1	82	7.92064266723157	1	14
NA	3.41791304347826	1	3.41791304347826	1	115	8.6898898197901	1	14
13.9	13.9	0	13.9	NA	NA	NA	NA	NA
6.43	6.43	0	6.43	NA	NA	NA	NA	NA
3.91	3.91	0	3.91	NA	NA	NA	NA	NA
4.49	4.49	0	4.49	NA	NA	NA	NA	NA
8.22	8.22	0	8.22	NA	NA	NA	NA	NA
NA	2.82797101449275	1	2.82797101449275	1	69	8.93793280806588	1	14
3.4	3.4	0	3.4	NA	NA	NA	NA	NA
NA	2.9972131147541	1	2.9972131147541	1	61	9.01346458197356	1	14
9.48	9.48	0	9.48	NA	NA	NA	NA	NA
NA	3.4146	1	3.4146	1	50	9.10687163965895	1	14
35.81	35.81	0	35.81	NA	NA	NA	NA	NA
64.09	64.09	0	64.09	NA	NA	NA	NA	NA
93.56	93.56	0	93.56	NA	NA	NA	NA	NA
128.83	128.83	0	128.83	NA	NA	NA	NA	NA
183.32	183.32	0	183.32	NA	NA	NA	NA	NA
308.06	308.06	0	308.06	NA	NA	NA	NA	NA
317.83	317.83	0	317.83	NA	NA	NA	NA	NA
434.56	434.56	0	434.56	NA	NA	NA	NA	NA
319.64	319.64	0	319.64	NA	NA	NA	NA	NA
468.58	468.58	0	468.58	NA	NA	NA	NA	NA
542.15	542.15	0	542.15	NA	NA	NA	NA	NA
503.22	503.22	0	503.22	NA	NA	NA	NA	NA
NA	539.731688311688	1	539.731688311688	1	77	107.63175106771	2	14
493.81	493.81	0	493.81	NA	NA	NA	NA	NA
464.32	464.32	0	464.32	NA	NA	NA	NA	NA
674.1	674.1	0	674.1	NA	NA	NA	NA	NA
558.34	558.34	0	558.34	NA	NA	NA	NA	NA
561.25	561.25	0	561.25	NA	NA	NA	NA	NA
507.41	507.41	0	507.41	NA	NA	NA	NA	NA
451.37	451.37	0	451.37	NA	NA	NA	NA	NA
368.37	368.37	0	368.37	NA	NA	NA	NA	NA
276.73	276.73	0	276.73	NA	NA	NA	NA	NA
231.68	231.68	0	231.68	NA	NA	NA	NA	NA
188.16	188.16	0	188.16	NA	NA	NA	NA	NA
99.62	99.62	0	99.62	NA	NA	NA	NA	NA
57.05	57.05	0	57.05	NA	NA	NA	NA	NA
34.53	34.53	0	34.53	NA	NA	NA	NA	NA
29.87	29.87	0	29.87	NA	NA	NA	NA	NA
NA	26.204375	1	26.204375	1	16	12.129448445141	1	14
NA	9.27816326530612	1	9.27816326530612	1	49	8.49834093452691	1	14
10.57	10.57	0	10.57	NA	NA	NA	NA	NA
NA	7.5613698630137	1	7.5613698630137	1	73	7.62698795853479	1	14
0.24	0.24	0	0.24	NA	NA	NA	NA	NA
2.47	2.47	0	2.47	NA	NA	NA	NA	NA
-1.96	-1.96	0	-1.96	NA	NA	NA	NA	NA
10.29	10.29	0	10.29	NA	NA	NA	NA	NA
NA	3.35207207207207	1	3.35207207207207	1	111	8.94102934048903	1	14
NA	3.2988679245283	1	3.2988679245283	1	106	9.03969956525155	1	14
-1.31	-1.31	0	-1.31	NA	NA	NA	NA	NA
NA	2.03673913043478	1	2.03673913043478	1	92	8.38773818661761	1	14
-5.6	-5.6	0	-5.6	NA	NA	NA	NA	NA
6.83	6.83	0	6.83	NA	NA	NA	NA	NA
NA	2.14127659574468	1	2.14127659574468	1	94	8.3800292855036	1	14
NA	2.15457446808511	1	2.15457446808511	1	94	8.37752210971096	1	14
NA	2.1910752688172	1	2.1910752688172	1	93	8.41541061314012	1	14
-3.17	-3.17	0	-3.17	NA	NA	NA	NA	NA
-1.73	-1.73	0	-1.73	NA	NA	NA	NA	NA
8.82	8.82	0	8.82	NA	NA	NA	NA	NA
12.62	12.62	0	12.62	NA	NA	NA	NA	NA
59.28	59.28	0	59.28	NA	NA	NA	NA	NA
104.9	104.9	0	104.9	NA	NA	NA	NA	NA
NA	191.4995	1	191.4995	1	20	50.0332422626776	1	14
186.69	186.69	0	186.69	NA	NA	NA	NA	NA
298.45	298.45	0	298.45	NA	NA	NA	NA	NA
345.78	345.78	0	345.78	NA	NA	NA	NA	NA
385.17	385.17	0	385.17	NA	NA	NA	NA	NA
398.27	398.27	0	398.27	NA	NA	NA	NA	NA
470.96	470.96	0	470.96	NA	NA	NA	NA	NA
511.28	511.28	0	511.28	NA	NA	NA	NA	NA
512.4	512.4	0	512.4	NA	NA	NA	NA	NA
623.29	623.29	0	623.29	NA	NA	NA	NA	NA
491.16	491.16	0	491.16	NA	NA	NA	NA	NA
510.98	510.98	0	510.98	NA	NA	NA	NA	NA
533.28	533.28	0	533.28	NA	NA	NA	NA	NA
383.66	383.66	0	383.66	NA	NA	NA	NA	NA
625.04	625.04	0	625.04	NA	NA	NA	NA	NA
559.45	559.45	0	559.45	NA	NA	NA	NA	NA
525.33	525.33	0	525.33	NA	NA	NA	NA	NA
437.49	437.49	0	437.49	NA	NA	NA	NA	NA
363.7	363.7	0	363.7	NA	NA	NA	NA	NA
215.27	215.27	0	215.27	NA	NA	NA	NA	NA
210.9	210.9	0	210.9	NA	NA	NA	NA	NA
139.62	139.62	0	139.62	NA	NA	NA	NA	NA
82.79	82.79	0	82.79	NA	NA	NA	NA	NA
48.12	48.12	0	48.12	NA	NA	NA	NA	NA
30.86	30.86	0	30.86	NA	NA	NA	NA	NA
25.46	25.46	0	25.46	NA	NA	NA	NA	NA
19.92	19.92	0	19.92	NA	NA	NA	NA	NA
5.49	5.49	0	5.49	NA	NA	NA	NA	NA
3.43	3.43	0	3.43	NA	NA	NA	NA	NA
10.27	10.27	0	10.27	NA	NA	NA	NA	NA
NA	4.73684210526316	1	4.73684210526316	1	95	8.65082264728644	1	14
-2.63	-2.63	0	-2.63	NA	NA	NA	NA	NA
NA	3.30784482758621	1	3.30784482758621	1	116	8.72362736740155	1	14
-0.05	-0.05	0	-0.05	NA	NA	NA	NA	NA
NA	3.22721739130435	1	3.22721739130435	1	115	8.79256080573242	1	14
-3	-3	0	-3	NA	NA	NA	NA	NA
-4.95	-4.95	0	-4.95	NA	NA	NA	NA	NA
NA	3.04881355932203	1	3.04881355932203	1	118	8.67998849594451	1	14
7.71	7.71	0	7.71	NA	NA	NA	NA	NA
NA	2.98320388349515	1	2.98320388349515	1	103	9.25865553844577	1	14
-5.02	-5.02	0	-5.02	NA	NA	NA	NA	NA
-4.19	-4.19	0	-4.19	NA	NA	NA	NA	NA
-2.08	-2.08	0	-2.08	NA	NA	NA	NA	NA
-8.84	-8.84	0	-8.84	NA	NA	NA	NA	NA
6.23	6.23	0	6.23	NA	NA	NA	NA	NA
NA	2.30010869565217	1	2.30010869565217	1	92	9.30488734802759	1	14
50.38	50.38	0	50.38	NA	NA	NA	NA	NA
90.3	90.3	0	90.3	NA	NA	NA	NA	NA
133.19	133.19	0	133.19	NA	NA	NA	NA	NA
241.58	241.58	0	241.58	NA	NA	NA	NA	NA
NA	291.241363636364	1	291.241363636364	1	22	53.0647368602912	1	14
317.92	317.92	0	317.92	NA	NA	NA	NA	NA
388.68	388.68	0	388.68	NA	NA	NA	NA	NA
403.17	403.17	0	403.17	NA	NA	NA	NA	NA
512.12	512.12	0	512.12	NA	NA	NA	NA	NA
495.86	495.86	0	495.86	NA	NA	NA	NA	NA
563.84	563.84	0	563.84	NA	NA	NA	NA	NA
545.21	545.21	0	545.21	NA	NA	NA	NA	NA
515.71	515.71	0	515.71	NA	NA	NA	NA	NA
499.16	499.16	0	499.16	NA	NA	NA	NA	NA
559.79	559.79	0	559.79	NA	NA	NA	NA	NA
744.53	744.53	0	744.53	NA	NA	NA	NA	NA
631.62	631.62	0	631.62	NA	NA	NA	NA	NA
448.49	448.49	0	448.49	NA	NA	NA	NA	NA
353.65	353.65	0	353.65	NA	NA	NA	NA	NA
345.7	345.7	0	345.7	NA	NA	NA	NA	NA
293.72	293.72	0	293.72	NA	NA	NA	NA	NA
214.09	214.09	0	214.09	NA	NA	NA	NA	NA
164.46	164.46	0	164.46	NA	NA	NA	NA	NA
194.04	194.04	0	194.04	NA	NA	NA	NA	NA
114.8	114.8	0	114.8	NA	NA	NA	NA	NA
59.97	59.97	0	59.97	NA	NA	NA	NA	NA
22.56	22.56	0	22.56	NA	NA	NA	NA	NA
17.15	17.15	0	17.15	NA	NA	NA	NA	NA
18.76	18.76	0	18.76	NA	NA	NA	NA	NA
3.65	3.65	0	3.65	NA	NA	NA	NA	NA
NA	9.82	1	9.82	1	53	9.3012767940751	1	14
2.91	2.91	0	2.91	NA	NA	NA	NA	NA
NA	5.63781609195402	1	5.63781609195402	1	87	8.75643503244399	1	14
NA	5.58241379310345	1	5.58241379310345	1	87	8.77146430000825	1	14
NA	3.94649484536082	1	3.94649484536082	1	97	8.84820521363385	1	14
NA	3.73425531914894	1	3.73425531914894	1	94	9.15686457223903	1	14
2.54	2.54	0	2.54	NA	NA	NA	NA	NA
1.92	1.92	0	1.92	NA	NA	NA	NA	NA
-1.44	-1.44	0	-1.44	NA	NA	NA	NA	NA
2.31	2.31	0	2.31	NA	NA	NA	NA	NA
-2.37	-2.37	0	-2.37	NA	NA	NA	NA	NA
0.76	0.76	0	0.76	NA	NA	NA	NA	NA
1.01	1.01	0	1.01	NA	NA	NA	NA	NA
0.91	0.91	0	0.91	NA	NA	NA	NA	NA
4.87	4.87	0	4.87	NA	NA	NA	NA	NA
10.5	10.5	0	10.5	NA	NA	NA	NA	NA
9.62	9.62	0	9.62	NA	NA	NA	NA	NA
27.43	27.43	0	27.43	NA	NA	NA	NA	NA
45.52	45.52	0	45.52	NA	NA	NA	NA	NA
77.14	77.14	0	77.14	NA	NA	NA	NA	NA
139.12	139.12	0	139.12	NA	NA	NA	NA	NA
159.68	159.68	0	159.68	NA	NA	NA	NA	NA
255.7	255.7	0	255.7	NA	NA	NA	NA	NA
319.68	319.68	0	319.68	NA	NA	NA	NA	NA
418.34	418.34	0	418.34	NA	NA	NA	NA	NA
425.94	425.94	0	425.94	NA	NA	NA	NA	NA
383.45	383.45	0	383.45	NA	NA	NA	NA	NA
485.48	485.48	0	485.48	NA	NA	NA	NA	NA
486.84	486.84	0	486.84	NA	NA	NA	NA	NA
533.06	533.06	0	533.06	NA	NA	NA	NA	NA
531.02	531.02	0	531.02	NA	NA	NA	NA	NA
426.72	426.72	0	426.72	NA	NA	NA	NA	NA
440.41	440.41	0	440.41	NA	NA	NA	NA	NA
511.96	511.96	0	511.96	NA	NA	NA	NA	NA
490.61	490.61	0	490.61	NA	NA	NA	NA	NA
410.57	410.57	0	410.57	NA	NA	NA	NA	NA
381.42	381.42	0	381.42	NA	NA	NA	NA	NA
403.95	403.95	0	403.95	NA	NA	NA	NA	NA
321.07	321.07	0	321.07	NA	NA	NA	NA	NA
267.79	267.79	0	267.79	NA	NA	NA	NA	NA
200.74	200.74	0	200.74	NA	NA	NA	NA	NA
151.92	151.92	0	151.92	NA	NA	NA	NA	NA
94.84	94.84	0	94.84	NA	NA	NA	NA	NA
48.73	48.73	0	48.73	NA	NA	NA	NA	NA
15.4	15.4	0	15.4	NA	NA	NA	NA	NA
25.12	25.12	0	25.12	NA	NA	NA	NA	NA
32.66	32.66	0	32.66	NA	NA	NA	NA	NA
19.42	19.42	0	19.42	NA	NA	NA	NA	NA
18.99	18.99	0	18.99	NA	NA	NA	NA	NA
14.69	14.69	0	14.69	NA	NA	NA	NA	NA
5.02	5.02	0	5.02	NA	NA	NA	NA	NA
NA	7.8702380952381	1	7.8702380952381	1	42	8.4918915379995	1	14
-3.9	-3.9	0	-3.9	NA	NA	NA	NA	NA
-2.79	-2.79	0	-2.79	NA	NA	NA	NA	NA
6.18	6.18	0	6.18	NA	NA	NA	NA	NA
NA	3.61727272727273	1	3.61727272727273	1	55	8.00440699322138	1	14
NA	1.99911392405063	1	1.99911392405063	1	79	8.45970178747506	1	14
-7.09	-7.09	0	-7.09	NA	NA	NA	NA	NA
NA	1.0136036036036	1	1.0136036036036	1	111	8.08602338413105	1	14
NA	0.998648648648649	1	0.998648648648649	1	111	8.09724346883628	1	14
4.29	4.29	0	4.29	NA	NA	NA	NA	NA
1.55	1.55	0	1.55	NA	NA	NA	NA	NA
-11.58	-11.58	0	-11.58	NA	NA	NA	NA	NA
-1.27	-1.27	0	-1.27	NA	NA	NA	NA	NA
-7	-7	0	-7	NA	NA	NA	NA	NA
12.39	12.39	0	12.39	NA	NA	NA	NA	NA
55.65	55.65	0	55.65	NA	NA	NA	NA	NA
142.13	142.13	0	142.13	NA	NA	NA	NA	NA
215.35	215.35	0	215.35	NA	NA	NA	NA	NA
220.11	220.11	0	220.11	NA	NA	NA	NA	NA
335.2	335.2	0	335.2	NA	NA	NA	NA	NA
322.32	322.32	0	322.32	NA	NA	NA	NA	NA
461.41	461.41	0	461.41	NA	NA	NA	NA	NA
346.73	346.73	0	346.73	NA	NA	NA	NA	NA
477.38	477.38	0	477.38	NA	NA	NA	NA	NA
479.7	479.7	0	479.7	NA	NA	NA	NA	NA
603.49	603.49	0	603.49	NA	NA	NA	NA	NA
635.99	635.99	0	635.99	NA	NA	NA	NA	NA
505	505	0	505	NA	NA	NA	NA	NA
358.2	358.2	0	358.2	NA	NA	NA	NA	NA
303.72	303.72	0	303.72	NA	NA	NA	NA	NA
598.9	598.9	0	598.9	NA	NA	NA	NA	NA
582.24	582.24	0	582.24	NA	NA	NA	NA	NA
649.84	649.84	0	649.84	NA	NA	NA	NA	NA
586.94	586.94	0	586.94	NA	NA	NA	NA	NA
487.68	487.68	0	487.68	NA	NA	NA	NA	NA
561.56	561.56	0	561.56	NA	NA	NA	NA	NA
386.07	386.07	0	386.07	NA	NA	NA	NA	NA
286.55	286.55	0	286.55	NA	NA	NA	NA	NA
170.5	170.5	0	170.5	NA	NA	NA	NA	NA
107.54	107.54	0	107.54	NA	NA	NA	NA	NA
102.09	102.09	0	102.09	NA	NA	NA	NA	NA
117.92	117.92	0	117.92	NA	NA	NA	NA	NA
66.79	66.79	0	66.79	NA	NA	NA	NA	NA
32.03	32.03	0	32.03	NA	NA	NA	NA	NA
24.19	24.19	0	24.19	NA	NA	NA	NA	NA
NA	28.12	1	28.12	1	9	13.3624529933691	1	14
NA	30.21	1	30.21	1	7	13.9319776054945	1	14
NA	28.04125	1	28.04125	1	8	14.2828302892469	1	14
NA	26.1475	1	26.1475	1	12	12.7602515827293	1	14
21.13	21.13	0	21.13	NA	NA	NA	NA	NA
2.94	2.94	0	2.94	NA	NA	NA	NA	NA
NA	9.724375	1	9.724375	1	16	8.87193024375192	1	14
